coordinate_x,coordinate_y,mark_type,top_mark_type,light_color,name,floating,show_top_mark
#
#-3.35005,47.73407,conical,green,green,No11,True
#-3.34660,47.73669,spar,green_bis,green,No1,True,False
#-3.34550,47.73620,spar,green
#-3.34512,47.73642,spar,red
#-3.34250,47.73557,spar,green
#-3.33752,47.73750,pillar,green,green,No3,True
#-3.33789,47.73838,can,red,,No4,True
#-3.34563,47.73773,can,red,red,No2,True,False
#-3.34662,47.73972,conical,green,,No13,True
#-3.34928,47.74042,major_lighthouse,None,red
#
-3.33851,47.72356,church
-3.36444,47.72712,lighthouse,None,magenta,Keroman
-3.36685,47.72672,major_lighthouse,None,red
-3.36752,47.72670,major_lighthouse,None,green
-3.37188,47.71705,major_lighthouse,None,red
-3.36705,47.72751,lighthouse,None,red
-3.36774,47.72757,lighthouse,None,green
-3.37408,47.71497,lighthouse,None,red
-3.36032,47.72448,land_tower
-3.36032,47.72448,major_lighthouse,None,green
-3.35917,47.72712,land_tower
-3.35917,47.72712,major_lighthouse,None,green
-3.35995,47.72535,land_tower,None,None,Tourelle_Aimé
-3.35197,47.72534,spar,green,green,None,None,False
-3.35808,47.71756,conical,green,None,M1,True
-3.35606,47.71966,conical,green,None,M3,True
-3.36379,47.72029,conical,green,None,N°3,True
-3.36396,47.72219,pillar,green,green,Banc_du_Turc,True
-3.36473,47.72678,conical,green,None,None,True,False
-3.35857,47.72813,spar,green,green,No7
-3.36118,47.72575,conical,green,green,N°5,True
-3.35366,47.72457,conical,green,None,M5,True
-3.35920,47.72785,conical,green,green,N°7,True
-3.36393,47.71349,conical,green,None,N°1,True
-3.35369,47.73134,tower,green,green,Pengarne,None,False
-3.35258,47.73248,conical,green,green,No9,True
-3.35750,47.71276,spar,green,green
-3.35152,47.72559,spar,red,red,None,None,False
-3.36533,47.7162,spar,red,red,N°2,True
-3.35763,47.71972,can,red,None,M2,True
-3.35496,47.72264,can,red,None,M4,True,False
-3.36723,47.72172,can,red,None,N°6,True,False
-3.35353,47.72723,can,red,None,M6,True,False
-3.36601,47.71843,can,red,None,N°4,True,False
-3.36722,47.71793,spar,red
-3.36667,47.71339,tower,red_bis,red,Le_Cochon,None,False
-3.36741,47.71362,spar,red
-3.36785,47.71330,spar,red
-3.35898,47.71376,can,red,None,None,True
-3.36650,47.71862,spar,south,yellow
-3.36297,47.7187,spar,south,None,None,True
-3.37030,47.72651,spar,east,None,None,None,False
-3.35252,47.73136,spar,east
-3.36108,47.71447,spar,west,None,None,True
-3.35545,47.7302,spar,north,yellow,None,True
-3.35460,47.73007,spar,north,yellow,None,True
-3.36989,47.72604,wreck_depth
-3.36894,47.72544,wreck_depth
-3.35034,47.728,wreck
-3.34759,47.7275,wreck
-3.35780,47.72015,wreck
-3.35807,47.72099,wreck
-3.35662,47.72181,wreck
-3.34620,47.72670,wreck
-3.34620,47.72670,wreck
-3.34673,47.72586,wreck
-3.37243,47.71915,wreck
-3.36691,47.71489,danger
-3.36691,47.71489,wreck_depth
-3.35249,47.71428,wreck
-3.35214,47.71411,wreck
-3.35214,47.71398,wreck
-3.35227,47.71316,wreck
-3.3469,47.72515,anchorage
-3.34536,47.7154,anchorage
-3.36725,47.71516,anchorage
-3.37000,47.714,anchorage
-3.3716,47.712,anchorage
-3.3658,47.72,no_anchorage
-3.35017,47.72549,marina
-3.3687,47.7206,marina
-3.3657,47.722,fish
